"DisplayCategory","ProductHeaderCode","ProductHeader","PHOrder","effective_date","price","sale_location_code","SaleLoc","RowError","RowState","Table","ItemArray","HasErrors","SideIndicator","SourceFile"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/03/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/04/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/05/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/06/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/07/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/08/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/09/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/10/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/11/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/12/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/13/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/14/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/15/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/16/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/17/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/18/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/19/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/20/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/21/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/22/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/23/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/24/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/25/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/26/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/27/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/28/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/29/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/30/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","01/31/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/01/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/02/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/03/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/04/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/05/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/06/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/07/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/08/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/09/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/10/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/11/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/12/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/13/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/14/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/15/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/16/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/17/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/18/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/19/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/20/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/21/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/22/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/23/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/24/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/25/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/26/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/27/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/28/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","02/29/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/01/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/02/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/03/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/04/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/05/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/06/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/07/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/08/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/09/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/10/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/11/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/12/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/13/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/14/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/15/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/16/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/17/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/18/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/19/2024 12:00:00 AM","1495","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/20/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/21/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/22/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/23/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/24/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/25/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/26/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/27/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/28/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/29/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/30/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","03/31/2024 12:00:00 AM","1426","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/01/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/02/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/03/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/04/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/05/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/06/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/07/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/08/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/09/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/10/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/11/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/12/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/13/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97558","BC SB FD Private -WEB","9000","04/14/2024 12:00:00 AM","1251","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/22/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/23/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/24/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/25/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/26/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/27/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/28/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/29/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","11/30/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/01/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/02/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/03/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/04/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/05/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/06/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/07/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/08/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
"SS: BC Private ADV/WEB-ASR","97559","BC SB 3H Private AM -WEB","9001","12/09/2023 12:00:00 AM","906","26010","D: Autopost Location","","Unchanged","","System.Object[]","False","<=","2024-02-17-PrivateRateIncrease.xlsx"
